"filename", "configuration", "rate", "time"
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=0 numAExpr=40", 44.3790474800778, 0.022533156
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=1 numAExpr=40", 210.95288472796045, 0.004740395
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=1 numAExpr=40", 43.37916964374293, 0.023052539
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=10 numAExpr=40", 210.37232324885554, 0.004753477
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=10 numAExpr=40", 40.66733800308242, 0.024589758
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=0 numAExpr=50", 212.84362272616497, 0.004698285
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=0 numAExpr=50", 40.880600846719005, 0.02446148
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=1 numAExpr=50", 195.07718814180396, 0.005126176
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=1 numAExpr=50", 41.85250223973665, 0.023893434
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=10 numAExpr=50", 180.5787223008041, 0.005537751
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=10 numAExpr=50", 42.72213845834942, 0.023407068
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=0 numAExpr=100", 171.86737338530602, 0.00581844
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=0 numAExpr=100", 40.240757231254015, 0.024850427
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=1 numAExpr=100", 178.02394137173144, 0.005617222
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=1 numAExpr=100", 38.23036240089735, 0.02615722
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=10 numAExpr=100", 140.22360336239373, 0.007131467
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=10 numAExpr=100", 38.22227437439215, 0.026162755
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=0 numAExpr=150", 118.54607038151326, 0.008435539
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=0 numAExpr=150", 34.67458800694767, 0.028839564
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=1 numAExpr=150", 115.37091287004066, 0.008667696
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=1 numAExpr=150", 35.98942227691975, 0.027785942
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=10 numAExpr=150", 102.84335126989942, 0.009723526
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=10 numAExpr=150", 31.15590333021089, 0.032096646
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=0 numAExpr=200", 87.5354890756585, 0.011423938
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=0 numAExpr=200", 29.00170785257202, 0.034480728
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=1 numAExpr=200", 82.0992852928818, 0.012180374
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=1 numAExpr=200", 30.044174249841287, 0.033284323
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=10 numAExpr=200", 73.56854373863274, 0.013592766
"aexpr-and-callback-count/rewriting.js", "arraySize=1000 callbacksPerAExpr=10 numAExpr=200", 27.65604891027562, 0.036158455
"aexpr-and-callback-count/rewriting.js", "arraySize=100 callbacksPerAExpr=0 numAExpr=250", 66.03258655320332, 0.015144038
